POOL_ID,IO_FIX,IS_OLD,SPACE,DATA_SIZE,FIX_COUNT,IS_HASHED,PAGE_TYPE,COMPRESSED,FLUSH_TYPE,INDEX_NAME,TABLE_NAME,ACCESS_TIME,PAGE_NUMBER,LRU_POSITION,NUMBER_RECORDS,COMPRESSED_SIZE,FREE_PAGE_CLOCK,NEWEST_MODIFICATION,OLDEST_MODIFICATION
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,95,281,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,96,282,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,97,283,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,98,284,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,99,285,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,100,286,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,101,287,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35412,102,288,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,103,289,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,104,290,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,105,291,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,106,292,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,107,293,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,108,294,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,109,295,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,110,296,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,111,297,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,112,298,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,113,299,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,114,300,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,115,301,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,116,302,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,117,303,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,118,304,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,119,305,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,120,306,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,121,307,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,122,308,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,123,309,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,124,310,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,125,311,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,126,312,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,127,313,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,128,314,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,129,315,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,130,316,0,0,0,1812437,0
0,IO_NONE,NO,4294967294,0,0,NO,SYSTEM,NO,1,NULL,NULL,35413,131,317,0,0,0,1812437,0
0,IO_NONE,NO,0,408,0,NO,INDEX,NO,0,ID_IND,`SYS_TABLES`,35417,9,318,12,0,0,0,0
0,IO_NONE,NO,2,0,0,NO,FILE_SPACE_HEADER,NO,0,NULL,NULL,35418,0,319,0,0,0,0,0
0,IO_NONE,NO,2,1326,0,YES,INDEX,NO,1,PRIMARY,`mysql`.`innodb_index_stats`,35419,3,320,13,0,0,1842220,0
0,IO_NONE,NO,2,0,0,NO,IBUF_BITMAP,NO,0,NULL,NULL,35419,1,321,0,0,0,0,0
0,IO_NONE,NO,1,0,0,NO,FILE_SPACE_HEADER,NO,0,NULL,NULL,35419,0,322,0,0,0,0,0
0,IO_NONE,NO,1,264,0,NO,INDEX,NO,1,PRIMARY,`mysql`.`innodb_table_stats`,35420,3,323,4,0,0,1842124,0
0,IO_NONE,NO,1,0,0,NO,IBUF_BITMAP,NO,0,NULL,NULL,35420,1,324,0,0,0,0,0
0,IO_NONE,NO,22,0,0,NO,FILE_SPACE_HEADER,NO,0,NULL,NULL,35420,0,325,0,0,0,0,0
0,IO_NONE,NO,22,2190,0,YES,INDEX,NO,1,GEN_CLUST_INDEX,`oldstore`.`tblBlogs`,35421,3,326,21,0,0,1842144,0
0,IO_NONE,NO,22,0,0,NO,IBUF_BITMAP,NO,0,NULL,NULL,35421,1,327,0,0,0,0,0
0,IO_NONE,NO,21,0,0,NO,FILE_SPACE_HEADER,NO,0,NULL,NULL,35422,0,328,0,0,0,0,0
0,IO_NONE,NO,21,1160,0,NO,INDEX,NO,0,GEN_CLUST_INDEX,`oldstore`.`tblProducts`,35422,3,329,8,0,0,0,0
0,IO_NONE,NO,21,0,0,NO,IBUF_BITMAP,NO,0,NULL,NULL,35422,1,330,0,0,0,0,0
0,IO_NONE,NO,20,0,0,NO,FILE_SPACE_HEADER,NO,0,NULL,NULL,35423,0,331,0,0,0,0,0
0,IO_NONE,NO,20,111,0,NO,INDEX,NO,1,GEN_CLUST_INDEX,`oldstore`.`tblMembers`,35424,3,332,1,0,0,1821569,0
0,IO_NONE,NO,20,0,0,NO,IBUF_BITMAP,NO,0,NULL,NULL,35424,1,333,0,0,0,0,0
0,IO_NONE,NO,0,0,0,NO,INODE,NO,0,NULL,NULL,0,243,334,0,0,0,0,0
0,IO_NONE,NO,0,0,0,NO,INODE,NO,1,NULL,NULL,11767449,322,335,0,0,0,1839800,0
0,IO_NONE,NO,1,0,0,NO,INODE,NO,0,NULL,NULL,19868746,2,336,0,0,0,0,0
0,IO_NONE,NO,2,0,0,NO,INODE,NO,0,NULL,NULL,19868743,2,337,0,0,0,0,0
0,IO_NONE,NO,3,0,0,NO,FILE_SPACE_HEADER,NO,0,NULL,NULL,19868786,0,338,0,0,0,0,0
0,IO_NONE,NO,3,0,0,NO,IBUF_BITMAP,NO,0,NULL,NULL,35471,1,339,0,0,0,0,0
0,IO_NONE,NO,3,0,0,NO,INODE,NO,0,NULL,NULL,19868786,2,340,0,0,0,0,0
0,IO_NONE,NO,3,0,0,NO,INDEX,NO,0,PRIMARY,`mysql`.`transaction_registry`,19868786,3,341,0,0,0,0,0
0,IO_NONE,NO,3,0,0,NO,INDEX,NO,0,commit_id,`mysql`.`transaction_registry`,19868786,4,342,0,0,0,0,0
0,IO_NONE,NO,3,0,0,NO,INDEX,NO,0,begin_timestamp,`mysql`.`transaction_registry`,19868786,5,343,0,0,0,0,0
0,IO_NONE,NO,3,0,0,NO,INDEX,NO,0,commit_timestamp,`mysql`.`transaction_registry`,19868786,6,344,0,0,0,0,0
0,IO_NONE,NO,4,0,0,NO,FILE_SPACE_HEADER,NO,0,NULL,NULL,35505,0,345,0,0,0,0,0
0,IO_NONE,NO,4,0,0,NO,IBUF_BITMAP,NO,0,NULL,NULL,35472,1,346,0,0,0,0,0
0,IO_NONE,NO,4,0,0,NO,INODE,NO,0,NULL,NULL,0,2,347,0,0,0,0,0
0,IO_NONE,NO,4,0,0,NO,INDEX,NO,0,PRIMARY,`mysql`.`gtid_slave_pos`,35505,3,348,0,0,0,0,0
0,IO_NONE,NO,20,0,0,NO,INODE,NO,0,NULL,NULL,0,2,349,0,0,0,0,0
0,IO_NONE,NO,21,0,0,NO,INODE,NO,0,NULL,NULL,0,2,350,0,0,0,0,0
0,IO_NONE,NO,22,0,0,NO,INODE,NO,0,NULL,NULL,4788557,2,351,0,0,0,0,0
0,IO_NONE,NO,0,0,0,NO,UNDO_LOG,NO,1,NULL,NULL,11767449,350,352,0,0,0,1833749,0
0,IO_NONE,NO,0,0,0,NO,UNDO_LOG,NO,1,NULL,NULL,16026386,351,353,0,0,0,1842472,0

